id,label
u962764763318153217,human
u1358947420256796676,bot
u328841279,human
u253343828,human
u1491016055015317508,human
u1417848702631387142,human
u1467134982435086349,human
u1483770657519411214,human
u180542862,human
u1220730258,human
u1399128268050153475,bot
u1476460458936700929,human
u38901384,bot
u3251738261,human
u273782465,human
u1250135497118228485,human
u17020674,human
u151238451,human
u1338478535309082624,human
u453175137,human
u293791614,human
u260237206,human
u378070677,bot
u1312761647929335811,human
u1493637378665336836,human
u4652248842,human
u818887702330437632,human
u802390492428333056,human
u1066809530338746369,human
u1379133382626582528,human
u1459600359421321219,human
u1346514819705413638,human
u1479913966130372614,human
u201218361,human
u1467461393502904332,human
u248678278,human
u780732398535184384,human
u1213404732464566272,bot
u1125758127138377728,human
u793856086415663104,human
u757350856316497920,human
u777269179955240961,human
u771803035207163906,human
u1254592747912101889,human
u1491247978048278531,bot
u2598515318,human
u1449593099416522752,human
u4210457145,human
u1435298788449689607,human
u1488574131604004874,human
u1893504876,human
u1214027647,human
u1164609246790656006,human
u1310224450789560320,human
u1229024833435910144,human
u2327069523,human
u3602138062,human
u1132332049996627969,human
u143851629,human
u1431409660741947395,human
u1381235392960139275,bot
u1403700480589565964,bot
u1584863280,human
u1347779612730929152,human
u69232004,human
u746785258960453632,human
u2325767570,human
u614491568,human
u888348480254562304,bot
u1967269428,human
u993851684685271040,human
u1475688399445151751,human
u286985249,human
u1412607739340242947,human
u879570409225465856,human
u1145182549192380417,human
u844306698399551489,human
u939397624624328704,human
u2336713098,human
u1418348750968279041,human
u233597729,human
u808673966990749696,human
u814817299232387072,human
u1275882453152993281,human
u130479415,human
u1214604306600480768,bot
u1006383492152717313,bot
u288196328,human
u1227720450,human
u1068336990,human
u1161357917553139717,human
u815558208899125249,bot
u49334317,human
u2540750971,human
u54561329,human
u1458967662391099392,human
u1337269355109896197,human
u21007077,human
u2705361667,human
u1285283167876919298,bot
u769131536994095104,human
u1318354753441714176,human
u768765899058847744,human
u1219217412219789312,human
u19200122,human
u1197142585988407300,human
u1120843020235104256,human
u847008738804424705,human
u497350885,human
u2975767128,human
u442407572,bot
u1007174748965486593,bot
u2860299101,human
u4881953651,human
u16561039,human
u2801578925,human
u1454861618572140548,human
u1429414923038334983,human
u1316800999034675203,bot
u1456375161557590024,human
u1284519729978384394,human
u975731549097353216,human
u1325596687574978561,human
u1339365895311937545,bot
u1174795181654233098,bot
u1323922839968215040,human
u422005475,human
u1357902849506615296,human
u2897969805,human
u960826758806298624,human
u945621217368793088,human
u56477998,human
u157141380,human
u1147052695796297729,bot
u316524950,human
u871648996808433666,human
u1249659682844577792,human
u1238876833,human
u1105795560945139712,human
u1283652963685130240,bot
u1492317936094425090,human
u1482310665784406019,bot
u378126778,human
u554287579,human
u1344728813897478144,human
u1395443455401332742,bot
u2416422365,human
u126332501,human
u1196097750825422848,human
u1394268031489134592,human
u1654350385,human
u1273265975945822211,bot
u463168090,human
u1386603102493569024,human
u371552020,human
u1322221440,human
u55541652,human
u1472457180641116162,bot
u1478063590431145987,human
u122650645,human
u828705086633304065,human
u1936389373,human
u1487538218899750912,bot
u1478597502752501761,human
u886249835375894528,human
u82172736,bot
u1422833356006322176,bot
u1428761029240975367,human
u31741815,human
u1357141982,human
u3247725972,human
u2274647468,human
u622236797,human
u1457572025891913728,bot
u1336734628820910080,bot
u847766437624238080,human
u2269368878,human
u1413730903,human
u1235904665138671616,human
u1281943802563964928,human
u1453513262461452291,bot
u2385279056,human
u1029388225889099777,bot
u44857567,human
u1362020274737213447,bot
u1457122267,human
u2589624692,human
u856792234951421952,human
u1296783772067782656,human
u823538487840350208,human
u1454785271321415682,human
u182094372,human
u2305305390,bot
u2875730853,human
u17702120,human
u2291014927,human
u1053428576177946624,human
u1217273222,human
u135142870,human
u855240650,human
u125431781,human
u1109835058423189504,human
u3239183944,human
u937841813154615298,human
u1161761477423820800,human
u1483031061298704385,human
u907886318851633152,human
u1425154255770488839,human
u262691069,human
u1432521620560748551,human
u1367899679053209601,human
u1282700534009532422,bot
u1292164860248285184,human
u1142422082,human
u93846150,human
u2862086828,human
u1284267544543555584,bot
u31192867,human
u1474781404181540870,human
u1442257221270720514,human
u26561131,human
u1323773708398448643,bot
u1480085273056727042,human
u395352633,human
u1198010499847376899,human
u897505557069926402,human
u787038971499012096,bot
u1361254830296162306,human
u54674272,human
u21691365,human
u399178806,human
u155909239,human
u1140689530892292096,human
u1479466951021715459,bot
u1215394216353959937,human
u83014821,human
u1404786337509785600,human
u1063031691420274688,human
u723594584861872128,bot
u1282028904157450241,human
u907101888230731776,human
u1378312460202078210,bot
u1478120152399224832,human
u895298598899924993,human
u1163860391002173440,human
u1343351676078612480,human
u2545036155,human
u780155430412574720,human
u1257939219055611912,human
u10259652,human
u35425487,human
u1358185321935036418,human
u1627427414,human
u2214630010,human
u16814769,human
u1294044898514161664,human
u1075190564855967744,human
u351798580,human
u1349448509490147328,human
u1295046296697438209,human
u952820028839088128,bot
u1234082859935125504,human
u48664265,human
u2884457208,bot
u82662151,human
u384652059,human
u317543199,human
u116216743,human
u3253556148,human
u1425184495683072002,bot
u1058522506242519041,human
u1451846917248401408,human
u1255084569939845120,human
u1389640270405275649,bot
u970739911648301057,human
u1410248499581505543,human
u1449017238506262538,human
u1492613136389533697,human
u1957660454,human
u3174008643,human
u1466680642578497536,bot
u1411686752142737411,human
u1457813583643959298,human
u142169377,human
u1385300391391342592,human
u1265209909391523840,human
u1300251575965954049,bot
u1376024985781829633,human
u1072183726514278404,bot
u589286587,human
u1313628555817828353,bot
u1606357903,human
u1089610874183139331,human
u988627993672101888,human
u216102201,human
u23164247,human
u1327339426830299137,human
u1491186055441231874,bot
u327529852,human
u838750036301316096,human
u1173146894710657025,bot
u713582329466327040,human
u4327831697,human
u1177183736926019585,human
u951620396,human
u137291292,human
u3022972513,human
u36628147,human
u981193267374116864,human
u1488710952166227969,human
u1033971232360656896,bot
u3522365115,human
u718483748073902085,human
u1484218574730559488,bot
u2489910920,human
u1358520310488838158,bot
u696622987466899456,human
u998702856797646849,human
u825442998955687936,bot
u1331670067571027971,human
u1200629127637872640,human
u816851825739595777,bot
u1440768336648835083,human
u1112255389029015552,human
u1188864153483649025,human
u1311005818574249988,human
u1422668557465366529,human
u838979287407448064,human
u1897944618,human
u914934528724017152,human
u52450949,human
u1391792663146418176,human
u331488295,human
u895918759658926082,human
u1201988895761719296,human
u1277700841248567296,human
u2297051642,human
u1119906563043368960,human
u1320296479437836288,human
u2475737292,human
u1030427742670675968,human
u39592048,human
u1456330440122712064,human
u1174182448730726400,human
u753451461959258112,human
u1023606722563174400,human
u2651787493,bot
u1276431108347965440,bot
u1285346146194468864,human
u863440840009625601,bot
u856461392169365505,human
u1434978006930440195,human
u892318583748820994,human
u87728148,human
u1351444603866591232,bot
u1173233413236523008,human
u4884589912,bot
u128249268,human
u1282954868487892992,human
u1019714826,human
u298294587,human
u1283335397326520320,human
u722901985503019008,human
u1460153986850476035,human
u1265644537793388545,bot
u1397874201793490945,human
u44625704,human
u1453364700117454856,human
u245952325,human
u2395888693,human
u19964162,human
u1320198414,human
u1478256037090234377,bot
u1206220255791439873,human
u1410921455135514626,bot
u1481504467065442306,human
u86069409,human
u1134645427,human
u814480875261927424,human
u826528689634549762,human
u1134194270200635396,human
u1276540672863059969,human
u395307860,human
u1354833927383511048,human
u1319184482776145920,bot
u418829378,human
u1223990068345540609,bot
u1461345504629985287,bot
u1327315479996760064,human
u1360535823670673408,human
u17785241,human
u1219736813255806976,human
u1486259411685453829,human
u394756671,human
u3305603686,human
u1232020417558257671,human
u1341784713447550977,human
u1155692539917156354,human
u178222591,human
u1487624289478377472,bot
u1341905852660293633,bot
u469716617,human
u3342148641,human
u1191367846938513408,human
u33705663,human
u537022176,human
u1015172834,human
u77136191,human
u963914982692925441,human
u127467863,human
u1390705881948454912,human
u1427302642263470082,human
u629775965,human
u917759385237180416,human
u1286817265380401152,human
u4804640717,human
u2917203979,human
u1426222546358243330,human
u2677537778,human
u442823411,bot
u1393264440745861124,human
u726807349827125248,human
u149222335,human
u1314576171686916102,human
u864863005179359232,human
u1333696408524894208,human
u1448977071934484483,human
u1380553862042562568,human
u465006403,bot
u1402641436898742281,human
u863941438144475137,human
u2204959478,human
u1484492210204995585,bot
u1454133800070430725,human
u1356074841225392130,human
u829036942348140544,bot
u921058622,human
u3240897545,human
u2316749971,human
u1279577136488210432,bot
u1495405080610320392,human
u1483289761968271371,bot
u1274073579454443535,human
u1414892517838008338,human
u148927440,human
u1345360160139612162,human
u1021672663347912704,human
u2162193450,human
u961506764125626368,bot
u1113867550675427329,bot
u50843943,human
u1027578143467548672,human
u1082146743309938689,human
u1456194366997946369,human
u1454952693026414599,human
u1036970622692220929,human
u128847641,human
u2254840304,human
u1248990635643682818,human
u114704374,human
u1464255942380372008,human
u1461623702458613815,human
u1375016969385164859,human
u810538012371259392,human
u1424043511201079300,human
u2692690802,human
u494875521,human
u83833848,human
u758406154758291456,human
u391282452,human
u1429770796604477442,human
u1106350123980869632,human
u887551913142648832,human
u964032643942633472,bot
u3900380716,human
u1319013387448274944,human
u2695886388,human
u1065048907372220416,human
u2157043375,human
u1051183502178353159,bot
u1406429767256186881,human
u1391079717349040129,human
u1405985306860527618,human
u577283283,human
u208184557,human
u1307026231188054016,bot
u990553843770458112,human
u1263792078229733376,bot
u978650168135479297,human
u1451528880649498632,bot
u1436801660781686786,human
u1334057032219979779,bot
u1467104799317389319,human
u1375430475267797005,human
u1445567803654762511,human
u470194967,human
u2189859648,human
u3783695247,human
u2550569988,human
u1460117988405755904,human
u1237301088505565184,human
u455935274,human
u1483724315447209984,human
u19727777,human
u1328350633,human
u837834060,human
u773647004077522944,bot
u966051201069535232,human
u1485358785837531136,human
u108741033,human
u50020778,human
u1438081372292218884,human
u1282389447741505536,bot
u842429401740521472,human
u1032588252,human
u1138462438045683712,human
u1263025988201361408,bot
u1449412134031564805,human
u834428107809361920,human
u206034876,human
u1471777696786968578,human
u1484767712559890432,human
u118149143,human
u1394458179812184064,human
u1176648435711107072,human
u541692979,human
u963241042945261569,human
u1069897550122151936,human
u1351436470305910786,human
u44359594,bot
u1491322544867225602,human
u222231008,human
u19227095,human
